cellid,endid,blur,lon,lat,dist,blon,blat 
126.466297.32,466297,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466297.33,466297,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466298.31,466298,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466298.32,466298,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466298.33,466298,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466299.31,466299,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466299.32,466299,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466299.33,466299,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466300.31,466300,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466300.32,466300,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466300.33,466300,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466301.31,466301,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466301.32,466301,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466301.33,466301,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466302.31,466302,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466302.32,466302,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466302.33,466302,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466303.31,466303,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466303.32,466303,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466303.33,466303,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466304.31,466304,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466304.32,466304,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466304.33,466304,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466305.31,466305,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466305.32,466305,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466305.33,466305,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466306.31,466306,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466306.32,466306,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466306.33,466306,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466307.31,466307,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466307.32,466307,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466307.33,466307,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466308.31,466308,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466308.32,466308,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466308.33,466308,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466309.31,466309,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466309.32,466309,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466309.33,466309,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466310.31,466310,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466310.32,466310,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466310.33,466310,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466311.31,466311,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466311.32,466311,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466311.33,466311,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466312.31,466312,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466312.32,466312,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466312.33,466312,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466313.31,466313,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466313.32,466313,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466313.33,466313,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466314.31,466314,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466314.32,466314,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466314.33,466314,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466315.31,466315,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466315.32,466315,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466315.33,466315,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466316.31,466316,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466316.32,466316,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466316.33,466316,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466317.31,466317,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466317.32,466317,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466317.33,466317,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466318.31,466318,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466318.32,466318,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466318.33,466318,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466319.31,466319,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466319.32,466319,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466319.33,466319,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466320.31,466320,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466320.32,466320,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466320.33,466320,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466321.31,466321,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466321.32,466321,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466321.33,466321,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466322.31,466322,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466322.32,466322,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466322.33,466322,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466323.31,466323,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466323.32,466323,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466323.33,466323,300.0,104.062758,30.57134,500.0,104.058243998547,30.573594974606195
126.466324.31,466324,300.0,104.10588,30.67345,500.0,104.10136125743993,30.67570493884792
126.466327.31,466327,300.0,104.09239,30.664321,500.0,104.08787168230171,30.666575942047672
126.466327.32,466327,300.0,104.09239,30.664321,500.0,104.08787168230171,30.666575942047672
126.466327.33,466327,300.0,104.09239,30.664321,500.0,104.08787168230171,30.666575942047672
126.466328.31,466328,300.0,104.07782,30.65928,500.0,104.07330191682541,30.661534943814328
126.466328.32,466328,300.0,104.07782,30.65928,500.0,104.07330191682541,30.661534943814328
126.466329.31,466329,300.0,104.10092,30.64262,500.0,104.09640269148079,30.644874949651744
126.466329.32,466329,300.0,104.10092,30.64262,500.0,104.09640269148079,30.644874949651744
126.466329.33,466329,300.0,104.10092,30.64262,500.0,104.09640269148079,30.644874949651744
126.466330.31,466330,300.0,104.10092,30.64262,500.0,104.09640269148079,30.644874949651744
126.466330.32,466330,300.0,104.10092,30.64262,500.0,104.09640269148079,30.644874949651744
126.466330.33,466330,300.0,104.10092,30.64262,500.0,104.09640269148079,30.644874949651744
126.466345.31,466345,300.0,104.072556,30.688748,500.0,104.06803654503771,30.69100293348466
126.466345.32,466345,300.0,104.072556,30.688748,500.0,104.06803654503771,30.69100293348466
126.466345.33,466345,300.0,104.072556,30.688748,500.0,104.06803654503771,30.69100293348466
126.466345.34,466345,300.0,104.072556,30.688748,500.0,104.06803654503771,30.69100293348466
126.466345.35,466345,300.0,104.072556,30.688748,500.0,104.06803654503771,30.69100293348466
126.466345.36,466345,300.0,104.072556,30.688748,500.0,104.06803654503771,30.69100293348466
126.466346.31,466346,300.0,104.072556,30.688748,500.0,104.06803654503771,30.69100293348466
126.466346.32,466346,300.0,104.072556,30.688748,500.0,104.06803654503771,30.69100293348466
126.466346.33,466346,300.0,104.072556,30.688748,500.0,104.06803654503771,30.69100293348466
126.466346.34,466346,300.0,104.072556,30.688748,500.0,104.06803654503771,30.69100293348466
126.466346.35,466346,300.0,104.072556,30.688748,500.0,104.06803654503771,30.69100293348466
126.466347.31,466347,300.0,104.072556,30.688748,500.0,104.06803654503771,30.69100293348466
126.466347.32,466347,300.0,104.072556,30.688748,500.0,104.06803654503771,30.69100293348466
126.466347.33,466347,300.0,104.072556,30.688748,500.0,104.06803654503771,30.69100293348466
126.466347.34,466347,300.0,104.072556,30.688748,500.0,104.06803654503771,30.69100293348466
126.466348.31,466348,300.0,104.072556,30.688748,500.0,104.06803654503771,30.69100293348466
126.466348.32,466348,300.0,104.072556,30.688748,500.0,104.06803654503771,30.69100293348466
126.466348.33,466348,300.0,104.072556,30.688748,500.0,104.06803654503771,30.69100293348466
126.466349.31,466349,300.0,104.072556,30.688748,500.0,104.06803654503771,30.69100293348466
126.466349.32,466349,300.0,104.072556,30.688748,500.0,104.06803654503771,30.69100293348466
126.466349.33,466349,300.0,104.072556,30.688748,500.0,104.06803654503771,30.69100293348466
126.466350.31,466350,300.0,104.072556,30.688748,500.0,104.06803654503771,30.69100293348466
126.466350.32,466350,300.0,104.072556,30.688748,500.0,104.06803654503771,30.69100293348466
126.466350.33,466350,300.0,104.072556,30.688748,500.0,104.06803654503771,30.69100293348466
126.466351.31,466351,300.0,104.072556,30.688748,500.0,104.06803654503771,30.69100293348466
126.466351.32,466351,300.0,104.072556,30.688748,500.0,104.06803654503771,30.69100293348466
126.466351.33,466351,300.0,104.072556,30.688748,500.0,104.06803654503771,30.69100293348466
126.466352.31,466352,300.0,104.072556,30.688748,500.0,104.06803654503771,30.69100293348466
126.466352.32,466352,300.0,104.072556,30.688748,500.0,104.06803654503771,30.69100293348466
126.466352.33,466352,300.0,104.072556,30.688748,500.0,104.06803654503771,30.69100293348466
126.466353.31,466353,300.0,104.072556,30.688748,500.0,104.06803654503771,30.69100293348466
126.466353.32,466353,300.0,104.072556,30.688748,500.0,104.06803654503771,30.69100293348466
126.466353.33,466353,300.0,104.072556,30.688748,500.0,104.06803654503771,30.69100293348466
126.466361.31,466361,300.0,104.079856,30.661312,500.0,104.07533782229731,30.663566943102218
126.466361.32,466361,300.0,104.079856,30.661312,500.0,104.07533782229731,30.663566943102218
126.466364.31,466364,300.0,104.00472,30.66694,500.0,104.00020156043391,30.66919494112976
126.466364.32,466364,300.0,104.00472,30.66694,500.0,104.00020156043391,30.66919494112976
126.466364.33,466364,300.0,104.00472,30.66694,500.0,104.00020156043391,30.66919494112976
126.466365.31,466365,300.0,104.00472,30.66694,500.0,104.00020156043391,30.66919494112976
126.466365.32,466365,300.0,104.00472,30.66694,500.0,104.00020156043391,30.66919494112976
126.466365.33,466365,300.0,104.00472,30.66694,500.0,104.00020156043391,30.66919494112976
126.466366.31,466366,300.0,104.00472,30.66694,500.0,104.00020156043391,30.66919494112976
126.466366.32,466366,300.0,104.00472,30.66694,500.0,104.00020156043391,30.66919494112976
126.466366.33,466366,300.0,104.00472,30.66694,500.0,104.00020156043391,30.66919494112976
126.466367.31,466367,300.0,104.103637,30.648431,500.0,104.09911942135493,30.650685947615862
126.466367.32,466367,300.0,104.103637,30.648431,500.0,104.09911942135493,30.650685947615862
126.466367.33,466367,300.0,104.103637,30.648431,500.0,104.09911942135493,30.650685947615862
126.466368.31,466368,300.0,104.0441,30.68372,500.0,104.03958077924358,30.68597493524758
126.466368.32,466368,300.0,104.0441,30.68372,500.0,104.03958077924358,30.68597493524758
126.466368.33,466368,300.0,104.0441,30.68372,500.0,104.03958077924358,30.68597493524758
126.466369.31,466369,300.0,104.0441,30.68372,500.0,104.03958077924358,30.68597493524758
126.466369.32,466369,300.0,104.0441,30.68372,500.0,104.03958077924358,30.68597493524758
126.466369.33,466369,300.0,104.0441,30.68372,500.0,104.03958077924358,30.68597493524758
126.466370.31,466370,300.0,104.0441,30.68372,500.0,104.03958077924358,30.68597493524758
126.466370.32,466370,300.0,104.0441,30.68372,500.0,104.03958077924358,30.68597493524758
126.466370.33,466370,300.0,104.0441,30.68372,500.0,104.03958077924358,30.68597493524758
126.466372.31,466372,300.0,104.007397,30.663387,500.0,104.0028787257589,30.66564194237501
126.466372.32,466372,300.0,104.007397,30.663387,500.0,104.0028787257589,30.66564194237501
126.466373.31,466373,300.0,104.007397,30.663387,500.0,104.0028787257589,30.66564194237501
126.466373.32,466373,300.0,104.007397,30.663387,500.0,104.0028787257589,30.66564194237501
126.466373.33,466373,300.0,104.007397,30.663387,500.0,104.0028787257589,30.66564194237501
126.466374.31,466374,300.0,104.007397,30.663387,500.0,104.0028787257589,30.66564194237501
126.466374.32,466374,300.0,104.007397,30.663387,500.0,104.0028787257589,30.66564194237501
126.466374.33,466374,300.0,104.007397,30.663387,500.0,104.0028787257589,30.66564194237501
126.466375.31,466375,300.0,104.007397,30.663387,500.0,104.0028787257589,30.66564194237501
126.466375.32,466375,300.0,104.007397,30.663387,500.0,104.0028787257589,30.66564194237501
126.466375.33,466375,300.0,104.007397,30.663387,500.0,104.0028787257589,30.66564194237501
126.466376.31,466376,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466376.32,466376,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466376.33,466376,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466377.31,466377,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466377.32,466377,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466377.33,466377,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466378.31,466378,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466378.32,466378,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466378.33,466378,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466379.31,466379,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466379.32,466379,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466379.33,466379,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466380.31,466380,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466380.32,466380,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466380.33,466380,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466381.31,466381,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466381.32,466381,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466381.33,466381,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466382.31,466382,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466382.32,466382,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466382.33,466382,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466382.34,466382,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466382.35,466382,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466382.36,466382,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466383.31,466383,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466383.32,466383,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466383.33,466383,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466383.34,466383,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466383.35,466383,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466384.31,466384,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466384.32,466384,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466384.33,466384,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466384.34,466384,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466385.41,466385,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466385.42,466385,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466385.43,466385,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466385.44,466385,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466385.45,466385,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466386.41,466386,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466386.42,466386,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466386.43,466386,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466386.44,466386,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466386.45,466386,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466386.46,466386,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466389.41,466389,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466389.42,466389,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466389.43,466389,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466389.44,466389,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466389.45,466389,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466389.46,466389,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466391.41,466391,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466391.42,466391,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466391.43,466391,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466391.44,466391,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466391.45,466391,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466391.46,466391,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466392.41,466392,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466392.42,466392,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466392.43,466392,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466392.44,466392,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466392.45,466392,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466392.46,466392,300.0,104.059498,30.579737,500.0,104.05498360957928,30.581991971668256
126.466393.31,466393,300.0,104.065236,30.578122,500.0,104.06072168440241,30.580376972233346
126.466393.32,466393,300.0,104.065236,30.578122,500.0,104.06072168440241,30.580376972233346
126.466393.33,466393,300.0,104.065236,30.578122,500.0,104.06072168440241,30.580376972233346
126.466393.34,466393,300.0,104.065236,30.578122,500.0,104.06072168440241,30.580376972233346
126.466393.35,466393,300.0,104.065236,30.578122,500.0,104.06072168440241,30.580376972233346
126.466393.36,466393,300.0,104.065236,30.578122,500.0,104.06072168440241,30.580376972233346
126.466394.31,466394,300.0,104.102148,30.676758,500.0,104.09762910343825,30.679012937688306
126.466394.32,466394,300.0,104.102148,30.676758,500.0,104.09762910343825,30.679012937688306
126.466394.33,466394,300.0,104.102148,30.676758,500.0,104.09762910343825,30.679012937688306
126.466398.31,466398,300.0,104.052621,30.540865,500.0,104.04810840883971,30.543119985264806
126.466398.32,466398,300.0,104.052621,30.540865,500.0,104.04810840883971,30.543119985264806
126.466399.31,466399,300.0,104.052621,30.540865,500.0,104.04810840883971,30.543119985264806
126.466399.32,466399,300.0,104.052621,30.540865,500.0,104.04810840883971,30.543119985264806
126.466399.33,466399,300.0,104.052621,30.540865,500.0,104.04810840883971,30.543119985264806
126.466399.34,466399,300.0,104.052621,30.540865,500.0,104.04810840883971,30.543119985264806
126.466400.31,466400,300.0,103.94252,30.60604,500.0,103.93800439010384,30.608294962462306
126.466400.32,466400,300.0,103.94252,30.60604,500.0,103.93800439010384,30.608294962462306
126.466400.33,466400,300.0,103.94252,30.60604,500.0,103.93800439010384,30.608294962462306
126.466400.34,466400,300.0,103.94252,30.60604,500.0,103.93800439010384,30.608294962462306
126.466401.31,466401,300.0,104.09267,30.68439,500.0,104.08815074803816,30.686644935012666
126.466401.32,466401,300.0,104.09267,30.68439,500.0,104.08815074803816,30.686644935012666
126.466401.33,466401,300.0,104.09267,30.68439,500.0,104.08815074803816,30.686644935012666
126.466401.34,466401,300.0,104.09267,30.68439,500.0,104.08815074803816,30.686644935012666
126.466410.31,466410,300.0,104.07663,30.653714,500.0,104.07211217570489,30.655968945764783
126.466410.32,466410,300.0,104.07663,30.653714,500.0,104.07211217570489,30.655968945764783
126.466410.33,466410,300.0,104.07663,30.653714,500.0,104.07211217570489,30.655968945764783
126.466411.31,466411,300.0,104.07663,30.653714,500.0,104.07211217570489,30.655968945764783
126.466411.32,466411,300.0,104.07663,30.653714,500.0,104.07211217570489,30.655968945764783
126.466411.33,466411,300.0,104.07663,30.653714,500.0,104.07211217570489,30.655968945764783
126.466413.31,466413,300.0,104.151611,30.629322,500.0,104.14709430934546,30.63157695430982
126.466413.32,466413,300.0,104.151611,30.629322,500.0,104.14709430934546,30.63157695430982
126.466414.31,466414,300.0,103.93438,30.60498,500.0,103.92986443927936,30.607234962833388
126.466414.32,466414,300.0,103.93438,30.60498,500.0,103.92986443927936,30.607234962833388
126.466415.31,466415,300.0,103.93438,30.60498,500.0,103.92986443927936,30.607234962833388
126.466415.32,466415,300.0,103.93438,30.60498,500.0,103.92986443927936,30.607234962833388
126.466415.33,466415,300.0,103.93438,30.60498,500.0,103.92986443927936,30.607234962833388
126.466415.34,466415,300.0,103.93438,30.60498,500.0,103.92986443927936,30.607234962833388
126.466415.35,466415,300.0,103.93438,30.60498,500.0,103.92986443927936,30.607234962833388
126.466416.31,466416,300.0,104.07757,30.79771,500.0,104.07304545501418,30.79996489523906
126.466416.32,466416,300.0,104.07757,30.79771,500.0,104.07304545501418,30.79996489523906
126.466416.33,466416,300.0,104.07757,30.79771,500.0,104.07304545501418,30.79996489523906
126.466416.34,466416,300.0,104.07757,30.79771,500.0,104.07304545501418,30.79996489523906
126.466416.35,466416,300.0,104.07757,30.79771,500.0,104.07304545501418,30.79996489523906
126.466416.36,466416,300.0,104.07757,30.79771,500.0,104.07304545501418,30.79996489523906
126.466417.31,466417,300.0,104.07757,30.79771,500.0,104.07304545501418,30.79996489523906
126.466417.32,466417,300.0,104.07757,30.79771,500.0,104.07304545501418,30.79996489523906
126.466417.33,466417,300.0,104.07757,30.79771,500.0,104.07304545501418,30.79996489523906
126.466417.34,466417,300.0,104.07757,30.79771,500.0,104.07304545501418,30.79996489523906
126.466417.35,466417,300.0,104.07757,30.79771,500.0,104.07304545501418,30.79996489523906
126.466418.31,466418,300.0,104.06506,30.71473,500.0,104.06053933384578,30.71698492437215
126.466418.32,466418,300.0,104.06506,30.71473,500.0,104.06053933384578,30.71698492437215
126.466418.33,466418,300.0,104.06506,30.71473,500.0,104.06053933384578,30.71698492437215
126.466419.31,466419,300.0,104.06506,30.71473,500.0,104.06053933384578,30.71698492437215
126.466419.32,466419,300.0,104.06506,30.71473,500.0,104.06053933384578,30.71698492437215
126.466419.33,466419,300.0,104.06506,30.71473,500.0,104.06053933384578,30.71698492437215
126.466420.31,466420,300.0,104.06506,30.71473,500.0,104.06053933384578,30.71698492437215
126.466420.32,466420,300.0,104.06506,30.71473,500.0,104.06053933384578,30.71698492437215
126.466420.33,466420,300.0,104.06506,30.71473,500.0,104.06053933384578,30.71698492437215
126.466421.31,466421,300.0,103.98924,30.57602,500.0,103.98472578177922,30.578274972968828
126.466421.32,466421,300.0,103.98924,30.57602,500.0,103.98472578177922,30.578274972968828
126.466421.33,466421,300.0,103.98924,30.57602,500.0,103.98472578177922,30.578274972968828
126.466421.34,466421,300.0,103.98924,30.57602,500.0,103.98472578177922,30.578274972968828
126.466422.31,466422,300.0,103.98924,30.57602,500.0,103.98472578177922,30.578274972968828
126.466422.32,466422,300.0,103.98924,30.57602,500.0,103.98472578177922,30.578274972968828
126.466422.33,466422,300.0,103.98924,30.57602,500.0,103.98472578177922,30.578274972968828
126.466422.34,466422,300.0,103.98924,30.57602,500.0,103.98472578177922,30.578274972968828
126.466423.31,466423,300.0,103.98924,30.57602,500.0,103.98472578177922,30.578274972968828
126.466423.32,466423,300.0,103.98924,30.57602,500.0,103.98472578177922,30.578274972968828
126.466423.33,466423,300.0,103.98924,30.57602,500.0,103.98472578177922,30.578274972968828
126.466423.34,466423,300.0,103.98924,30.57602,500.0,103.98472578177922,30.578274972968828
126.466423.35,466423,300.0,103.98924,30.57602,500.0,103.98472578177922,30.578274972968828
126.466423.36,466423,300.0,103.98924,30.57602,500.0,103.98472578177922,30.578274972968828
126.466424.31,466424,300.0,103.98924,30.57602,500.0,103.98472578177922,30.578274972968828
126.466424.32,466424,300.0,103.98924,30.57602,500.0,103.98472578177922,30.578274972968828
126.466424.33,466424,300.0,103.98924,30.57602,500.0,103.98472578177922,30.578274972968828
126.466424.34,466424,300.0,103.98924,30.57602,500.0,103.98472578177922,30.578274972968828
126.466424.35,466424,300.0,103.98924,30.57602,500.0,103.98472578177922,30.578274972968828
126.466425.31,466425,300.0,104.067574,30.5893,500.0,104.06305916640005,30.591554968321788
126.466425.32,466425,300.0,104.067574,30.5893,500.0,104.06305916640005,30.591554968321788
126.466425.33,466425,300.0,104.067574,30.5893,500.0,104.06305916640005,30.591554968321788
126.466426.31,466426,300.0,104.0507,30.50198,500.0,104.04618920519061,30.50423499885573
126.466426.32,466426,300.0,104.0507,30.50198,500.0,104.04618920519061,30.50423499885573
126.466426.33,466426,300.0,104.0507,30.50198,500.0,104.04618920519061,30.50423499885573
126.466427.31,466427,300.0,104.0507,30.50198,500.0,104.04618920519061,30.50423499885573
126.466427.32,466427,300.0,104.0507,30.50198,500.0,104.04618920519061,30.50423499885573
126.466427.33,466427,300.0,104.0507,30.50198,500.0,104.04618920519061,30.50423499885573
126.466427.34,466427,300.0,104.0507,30.50198,500.0,104.04618920519061,30.50423499885573
126.466427.35,466427,300.0,104.0507,30.50198,500.0,104.04618920519061,30.50423499885573
126.466428.31,466428,300.0,104.053,30.5057,500.0,104.04848903349136,30.50795499755597
126.466428.32,466428,300.0,104.053,30.5057,500.0,104.04848903349136,30.50795499755597
126.466428.33,466428,300.0,104.053,30.5057,500.0,104.04848903349136,30.50795499755597
126.466429.31,466429,300.0,103.97755,30.72386,500.0,103.97302890786142,30.72611492116897
126.466434.31,466434,300.0,103.92033,30.67396,500.0,103.91581123369892,30.67621493866915
126.466434.32,466434,300.0,103.92033,30.67396,500.0,103.91581123369892,30.67621493866915
126.466434.33,466434,300.0,103.92033,30.67396,500.0,103.91581123369892,30.67621493866915
126.466434.34,466434,300.0,103.92033,30.67396,500.0,103.91581123369892,30.67621493866915
126.466435.31,466435,300.0,103.92033,30.67396,500.0,103.91581123369892,30.67621493866915
126.466435.32,466435,300.0,103.92033,30.67396,500.0,103.91581123369892,30.67621493866915
